15.1535 14.6265 -9.2896
14.4014 15.2850 -9.2625
13.6347 15.4655 -8.6464
13.7265 15.2411 -9.6166
14.5407 14.6663 -9.6984
14.9515 14.9379 -8.8281
15.0969 14.9062 -7.8393
14.8025 14.7156 -8.7757
13.8856 15.0732 -8.5985
13.0207 14.6479 -8.3321
13.8571 14.7949 -7.8042
13.4064 14.1316 -7.2067
12.7284 13.5412 -7.6446
13.4215 13.2060 -8.2828
13.3797 12.2156 -8.1512
12.7464 11.5488 -7.7583
12.0003 12.1562 -7.4856
12.8179 11.5818 -7.4452
13.1572 10.7959 -6.9284
12.3714 11.3792 -7.1342
12.4494 10.7942 -6.3269
12.4281 11.7930 -6.3695
13.1151 12.0411 -5.6864
12.9542 11.0931 -5.9610
13.6013 11.8483 -5.8565
12.6902 11.6939 -5.4744
13.0160 10.7655 -5.2959
13.6450 10.0999 -4.8942
13.6163 9.1967 -5.3225
14.2312 8.4094 -5.3679
13.4648 7.8279 -5.6410
13.5497 8.4614 -4.8719
13.4579 7.9408 -5.7207
14.1719 8.5366 -6.0886
13.4167 8.1013 -5.5985
13.6659 7.3433 -4.9959
14.3008 7.9259 -4.4885
13.5767 7.9278 -3.7988
14.0631 8.3961 -4.5365
13.3469 7.8542 -4.0968
13.6287 8.3681 -3.2866
14.1918 8.5361 -4.0958
13.2852 8.7633 -4.4515
13.9061 9.3282 -4.9950
13.3920 8.6286 -5.4913
12.6323 8.8660 -6.0966
13.2979 9.3003 -5.4897
12.4936 8.8074 -5.8215
12.2097 7.8499 -5.7706
11.9592 8.5170 -5.0690
11.8365 8.6829 -4.0905
11.5389 9.0639 -4.9659
10.5627 9.2500 -4.8545
10.9854 8.3993 -5.1669
11.8525 8.4623 -5.6610
11.1678 9.1294 -5.9544
10.8309 8.9391 -6.8765
10.6983 8.1983 -7.5350
11.6648 8.4362 -7.4392
12.2235 9.2029 -7.7555
12.5043 8.6115 -8.5115
13.1865 9.3325 -8.3898
13.0886 9.0381 -9.3405
14.0251 9.3856 -9.3868
13.5211 9.5683 -8.5427
14.0569 8.9231 -7.9981
14.1243 9.3937 -7.1183
14.1530 8.4020 -6.9929
13.9172 7.7133 -7.6786
13.2112 7.8674 -8.3698
12.4010 7.4590 -8.7904
11.5272 7.9454 -8.7960
10.8187 7.9190 -9.5012
10.3815 8.6077 -10.0795
10.9805 8.9942 -9.3783
10.5498 8.0939 -9.4416
9.9198 7.7795 -10.1517
9.3686 7.0384 -10.5352
8.7837 6.5771 -9.8680
8.8082 7.5661 -10.0139
9.3718 7.1658 -10.7364
8.8150 6.7731 -10.0044
9.6561 6.4621 -9.5618
8.9873 6.8265 -8.9138
9.3596 6.1868 -8.2414
9.2444 5.6160 -7.4285
9.1034 4.6836 -7.7615
9.6361 5.2568 -8.3841
9.1844 5.7204 -7.6219
8.6157 6.1268 -6.9067
7.9633 6.8217 -6.6044
8.2010 7.7904 -6.5333
8.2185 8.4999 -5.8288
8.2761 8.0498 -4.9377
7.5439 7.3710 -4.8819
6.7589 7.9623 -5.0666
6.4655 7.1498 -4.5630
7.1318 7.1933 -3.8186
7.7510 7.3566 -3.0505
7.1647 7.8377 -3.7023
